trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
176,0,176,0,,,,,,,43.71550643333151,None,d,0.1605889999991632,43.70673900000111,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
177,0,177,0,,,,,,,43.91687793333452,None,d,0.1308457000013732,43.9069187999994,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
178,0,178,0,,,,,,,44.07554883333117,None,d,0.14882439999928465,44.06505090000064,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
179,0,179,0,,,,,,,44.2492145333313,None,d,0.14804720000029192,44.23967819999962,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
180,0,180,0,,,,,,,44.422594733333,None,d,0.14108020000276156,44.41281109999909,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
181,0,181,0,,,,,,,44.59595943333309,None,d,0.13889730000300915,44.58573550000074,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
182,0,182,0,,,,,,,44.75718013333292,None,d,0.1453750000000582,44.74718849999772,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
183,0,183,0,,,,,,,44.92940703333127,None,d,0.14102120000097784,44.92048839999916,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
184,0,184,0,,,,,,,45.116165833333554,None,d,0.12385920000087935,45.10564329999761,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
185,0,185,0,,,,,,,45.26426563333419,None,d,0.13269339999897056,45.25508229999832,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
186,0,186,0,,,,,,,45.42346303333446,None,d,0.15290730000197073,45.41286630000104,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
187,0,187,0,,,,,,,45.609695533331006,None,d,0.1511694999971951,45.5995875999979,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
188,0,188,0,,,,,,,45.79621353333326,None,d,0.14493159999983618,45.78578679999919,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
189,0,189,0,,,,,,,45.96960923333293,None,d,0.17421290000129375,45.9588225999978,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
190,0,190,0,,,,,,,46.16980213333275,None,d,0.7578945000022941,46.158360900000844,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
191,0,191,0,,,,,,,46.95681703333369,None,d,0.14051560000007157,46.94652750000023,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
192,0,192,0,,,,,,,47.13156843333175,None,d,0.14684740000302554,47.1233370000009,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
193,0,193,0,,,,,,,47.30377153333441,None,d,0.15472999999838066,47.29345739999917,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
194,0,194,0,,,,,,,47.49135263333349,None,d,0.48207689999981085,47.48068879999846,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
195,0,195,0,,,,,,,47.99764353333424,None,d,0.14109800000005635,47.98772529999769,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
196,0,196,0,,,,,,,48.171768833334255,None,d,0.1456012999988161,48.16162919999988,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
197,0,197,0,,,,,,,48.344109533333295,None,d,0.144332799998665,48.33478430000105,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
198,0,198,0,,,,,,,48.51718553333242,None,d,0.1389476000003924,48.50660190000053,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
199,0,199,0,,,,,,,48.67857953333126,None,u,4.084349199998542,48.66795659999843,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
200,0,200,0,,,,,,,52.78541983333392,None,u,5.635094699999172,52.77504129999943,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
201,0,201,0,,,,,,,58.467694233332196,None,d,2.577259799996682,58.45755569999892,None,,0.2,001,2020_Oct_16_1651,temp,2020.1.3,None,
