trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,text.started,text.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.started,key_resp_2.stopped,sound_1.started,sound_1.stopped,key_resp.keys,key_resp.rt,key_resp.started,key_resp.stopped,text_2.started,text_2.stopped,participant,input,session,date,expName,psychopyVersion,frameRate,
394,0,394,0,,,,,,,87.89876993333067,None,u,0.12359209998976439,87.90354589995695,None,87.90354589995695,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
395,0,395,0,,,,,,,88.05920643331095,None,u,0.17102080001495779,88.06215319997864,None,88.06215319997864,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
396,0,396,0,,,,,,,88.27257403330489,None,u,0.12571120000211522,88.27645369997481,None,88.27645369997481,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
397,0,397,0,,,,,,,88.45928673330539,None,u,0.12782730004983023,88.46399299998302,None,88.46399299998302,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
398,0,398,0,,,,,,,88.6327275332956,None,u,0.11983169999439269,88.63566679996438,None,88.63566679996438,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
399,0,399,0,,,,,,,88.80932149996515,None,u,0.10099750000517815,88.80576759995893,None,88.80576759995893,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
400,0,400,0,,,,,,,88.93951353332571,None,u,0.1307158999843523,88.94520849996479,None,88.94520849996479,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
401,0,401,0,,,,,,,89.12623223331369,None,u,0.1277968999929726,89.13107629999286,None,89.13107629999286,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
402,0,402,0,,,,,,,89.29955263331843,None,u,0.1461600000038743,89.30384799995227,None,89.30384799995227,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
403,0,403,0,,,,,,,89.48616773333245,None,u,0.1775583999697119,89.49002979998477,None,89.49002979998477,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
404,0,404,0,,,,,,,89.70156123332757,None,u,0.1534512999933213,89.70363489998272,None,89.70363489998272,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
405,0,405,0,,,,,,,89.89968123328484,None,u,0.15081140003167093,89.90298429998802,None,89.90298429998802,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
406,0,406,0,,,,,,,90.08652693330853,None,u,0.16019039996899664,90.09003249998204,None,90.09003249998204,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
407,0,407,0,,,,,,,90.28708953329672,None,u,0.15236330003244802,90.28919559996575,None,90.28919559996575,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
408,0,408,0,,,,,,,90.47333223332728,None,u,0.19793680001748726,90.47524899995187,None,90.47524899995187,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
409,0,409,0,,,,,,,90.71353173332366,None,u,0.16223509999690577,90.71598929999163,None,90.71598929999163,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
410,0,410,0,,,,,,,90.91342463327649,None,u,0.15810930001316592,90.91698319994612,None,90.91698319994612,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
411,0,411,0,,,,,,,91.11332143331722,None,u,0.13628510001581162,91.11820789997,None,91.11820789997,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
412,0,412,0,,,,,,,91.28745313332959,None,u,0.14481670001987368,91.2905392999528,None,91.2905392999528,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
413,0,413,0,,,,,,,91.47369663330804,None,u,0.12443840003106743,91.47765489999438,None,91.47765489999438,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
414,0,414,0,,,,,,,91.63352953329061,None,u,0.15849170001456514,91.63964059995487,None,91.63964059995487,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
415,0,415,0,,,,,,,91.87322916662475,None,u,0.0807061999803409,91.88570629997412,None,91.88570629997412,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
416,0,416,0,,,,,,,92.03585956666308,None,u,0.09214919997612014,92.04107679997105,None,92.04107679997105,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
417,0,417,0,,,,,,,92.20304036665863,None,u,0.10386220004875213,92.20136389997788,None,92.20136389997788,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
418,0,418,0,,,,,,,92.37300689996918,None,u,0.10749290004605427,92.3766459999606,None,92.3766459999606,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
419,0,419,0,,,,,,,92.53391189996618,None,u,0.14500349998706952,92.53860549995443,None,92.53860549995443,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
420,0,420,0,,,,,,,92.73434199999319,None,u,0.11827410000842065,92.74497859994881,None,92.74497859994881,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
421,0,421,0,,,,,,,92.93086539995856,None,u,0.11698739998973906,92.92962039995473,None,92.92962039995473,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
422,0,422,0,,,,,,,93.08764723328252,None,u,0.1410399999585934,93.09747569996398,None,93.09747569996398,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
423,0,423,0,,,,,,,93.2876078332852,None,u,0.12963129999116063,93.29607589996886,None,93.29607589996886,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
424,0,424,0,,,,,,,93.4610429332902,None,u,0.11969119997229427,93.46839369996451,None,93.46839369996451,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
425,0,425,0,,,,,,,93.62174343330165,None,u,0.17811019998043776,93.62547329999506,None,93.62547329999506,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
426,0,426,0,,,,,,,93.85341489997226,None,u,0.13571020000381395,93.8600618999917,None,93.8600618999917,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
427,0,427,0,,,,,,,94.05168929999927,None,u,0.9573074000072666,94.05715459998464,None,94.05715459998464,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
428,0,428,0,,,,,,,95.04834983329832,None,u,0.233375400013756,95.05288759997347,None,95.05288759997347,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
429,0,429,0,,,,,,,95.33022783330719,None,u,0.22515100002055988,95.33847079996485,None,95.33847079996485,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
430,0,430,0,,,,,,,95.61263429997489,None,u,0.11848020000616089,95.61262739996891,None,95.61262739996891,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
431,0,431,0,,,,,,,95.76854933327607,None,u,0.12246179999783635,95.77352749998681,None,95.77352749998681,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
432,0,432,0,,,,,,,95.92953313329102,None,u,0.11897220002720132,95.93501249997644,None,95.93501249997644,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
433,0,433,0,,,,,,,96.10199183331181,None,u,0.10579339996911585,96.10491799999727,None,96.10491799999727,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
434,0,434,0,,,,,,,96.24879353331247,None,u,0.11553399998228997,96.2581464999821,None,96.2581464999821,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
435,0,435,0,,,,,,,96.42560109997866,None,u,0.11041819996898994,96.42621359997429,None,96.42621359997429,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
436,0,436,0,,,,,,,96.56896533328884,None,u,0.1243306000251323,96.5776866999804,None,96.5776866999804,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
437,0,437,0,,,,,,,96.74237613328344,None,u,0.11211009998805821,96.7499616999994,None,96.7499616999994,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
438,0,438,0,,,,,,,96.91923159996513,None,u,0.09277380001731217,96.91475039999932,None,96.91475039999932,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
439,0,439,0,,,,,,,97.06569009997183,None,u,0.11493120004888624,97.06215619994327,None,97.06215619994327,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
440,0,440,0,,,,,,,97.23886059999931,None,u,0.1057132999994792,97.23893870000029,None,97.23893870000029,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
441,0,441,0,,,,,,,97.40377689998131,None,u,0.10232489998452365,97.40210329997353,None,97.40210329997353,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
442,0,442,0,,,,,,,97.54360833328295,None,u,0.12067929998738691,97.5508523999597,None,97.5508523999597,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
443,0,443,0,,,,,,,97.71580423328172,None,u,0.11094619997311383,97.72352859994862,None,97.72352859994862,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
444,0,444,0,,,,,,,97.87595423329233,None,u,0.10836610000114888,97.88320509996265,None,97.88320509996265,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
445,0,445,0,,,,,,,98.04937023332653,None,u,0.10254839999834076,98.05434939998668,None,98.05434939998668,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
446,0,446,0,,,,,,,98.19616343332066,None,u,0.12211269995896146,98.1987338999752,None,98.1987338999752,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
447,0,447,0,,,,,,,98.35603553331069,None,u,0.12353839998831972,98.35967729997355,None,98.35967729997355,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
448,0,448,0,,,,,,,98.51629023330364,None,u,0.12448759999824688,98.52293339994503,None,98.52293339994503,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
449,0,449,0,,,,,,,98.70661939996062,None,u,0.10388589999638498,98.70208099996671,None,98.70208099996671,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
450,0,450,0,,,,,,,98.84971383331188,None,u,0.10771270003169775,98.85651519999374,None,98.85651519999374,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
451,0,451,0,,,,,,,98.99645123328858,None,u,0.1313920000102371,98.99969129997771,None,98.99969129997771,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
452,0,452,0,,,,,,,99.18313973327943,None,u,0.09617070003878325,99.1889110999764,None,99.1889110999764,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
453,0,453,0,,,,,,,99.32980153332076,None,u,0.11576509999576956,99.3315300999675,None,99.3315300999675,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
454,0,454,0,,,,,,,99.49131993333188,None,u,0.1084081000299193,99.49258399999235,None,99.49258399999235,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
455,0,455,0,,,,,,,99.65105843329414,None,u,0.1047386999707669,99.6532559999614,None,99.6532559999614,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
456,0,456,0,,,,,,,99.79674303328696,None,u,0.12304729997413233,99.80433469999116,None,99.80433469999116,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
457,0,457,0,,,,,,,99.96992323333009,None,u,0.11974500003270805,99.97404809994623,None,99.97404809994623,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
458,0,458,0,,,,,,,100.12988633331454,None,u,0.12130659999093041,100.13239969999995,None,100.13239969999995,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
459,0,459,0,,,,,,,100.28998273332448,None,u,0.11749590002000332,100.29246739996597,None,100.29246739996597,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
460,0,460,0,,,,,,,100.46379573329662,None,u,0.10579609998967499,100.46555529994657,None,100.46555529994657,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
461,0,461,0,,,,,,,100.61030613329106,None,u,0.11841210001148283,100.61180659994716,None,100.61180659994716,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
462,0,462,0,,,,,,,100.77199373330998,None,u,0.11521570000331849,100.77364489994943,None,100.77364489994943,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
463,0,463,0,,,,,,,100.93133423332668,None,u,0.12440850003622472,100.93433279998135,None,100.93433279998135,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
464,0,464,0,,,,,,,101.0920117332794,None,u,0.1249152000527829,101.09281869995175,None,101.09281869995175,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
465,0,465,0,,,,,,,101.2640381333263,None,u,0.11713889997918159,101.26688649994321,None,101.26688649994321,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
466,0,466,0,,,,,,,101.42401243327961,None,u,0.12025989999528974,101.42542369995499,None,101.42542369995499,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
467,0,467,0,,,,,,,101.59730563331007,None,u,0.11526280001271516,101.5990328999469,None,101.5990328999469,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
468,0,468,0,,,,,,,101.75744173333126,None,u,0.12274719995912164,101.75879059999716,None,101.75879059999716,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
469,0,469,0,,,,,,,101.93174923328527,None,u,0.11487260001013055,101.93700179998996,None,101.93700179998996,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
470,0,470,0,,,,,,,102.09076503333247,None,u,0.10851389996241778,102.09588399995118,None,102.09588399995118,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
471,0,471,0,,,,,,,102.2550105999806,None,u,0.10889299999689683,102.25239789998159,None,102.25239789998159,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
472,0,472,0,,,,,,,102.41194933327691,None,u,0.10587719996692613,102.41875179996714,None,102.41875179996714,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
473,0,473,0,,,,,,,102.57094183332131,None,u,0.10138319997349754,102.57777629996417,None,102.57777629996417,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
474,0,474,0,,,,,,,102.717708233286,None,u,0.12947220000205562,102.72390389995417,None,102.72390389995417,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
475,0,475,0,,,,,,,102.89124833333383,None,u,0.12966500001493841,102.89565469999798,None,102.89565469999798,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
476,0,476,0,,,,,,,103.07794823329507,None,u,0.13269140000920743,103.07968469994375,None,103.07968469994375,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
477,0,477,0,,,,,,,103.25132783328493,None,u,0.11735249997582287,103.25325929996325,None,103.25325929996325,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
478,0,478,0,,,,,,,103.41209723329715,None,u,0.13196100003551692,103.41432179999538,None,103.41432179999538,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
479,0,479,0,,,,,,,103.58472643327744,None,u,0.1311144000501372,103.58547689998522,None,103.58547689998522,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
480,0,480,0,,,,,,,103.75811783329894,None,u,0.11694630002602935,103.75896729994565,None,103.75896729994565,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
481,0,481,0,,,,,,,103.91817833332655,None,u,0.12662850000197068,103.92015319998609,None,103.92015319998609,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
482,0,482,0,,,,,,,104.09191353328836,None,u,0.12919499998679385,104.09096750000026,None,104.09096750000026,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
483,0,483,0,,,,,,,104.25246743328947,None,u,0.1549726000521332,104.25435309996828,None,104.25435309996828,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
484,0,484,0,,,,,,,104.45184673328961,None,u,0.18226380000123754,104.4525130999973,None,104.4525130999973,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
485,0,485,0,,,,,,,104.69189933333158,None,u,0.12129870004719123,104.69244469999103,None,104.69244469999103,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
486,0,486,0,,,,,,,104.85216373328197,None,u,0.1593210000428371,104.86108189995866,None,104.86108189995866,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
487,0,487,0,,,,,,,105.0534209333205,None,u,0.16187140002148226,105.05570049997186,None,105.05570049997186,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
488,0,488,0,,,,,,,105.25227113330814,None,u,0.14890910004032776,105.25311929994496,None,105.25311929994496,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
489,0,489,0,,,,,,,105.43892303331134,None,u,0.1378763000248,105.44088059995556,None,105.44088059995556,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
490,0,490,0,,,,,,,105.62562913331979,None,u,0.11780639999778941,105.62557709997054,None,105.62557709997054,None,,0.2,001,2020_Oct_19_1325,temp,2020.1.3,None,
